monitoring_id,api_name,timestamp,status_code,response_time_ms,response_size_bytes,availability_flag,error_message
88e66740-f392-4017-ad2d-d46f14d0b5c8,CoinGecko,2026-06-05T10:50:33Z,200,1255.78,34.0,1,
87b0e965-ebb7-4775-90ee-49656d4c8f54,GitHub,2026-06-05T11:01:10Z,200,202.48,530.0,1,
8b9dab28-3e76-42f4-9ded-f8bd440a2753,StackExchange,2026-06-05T11:01:10Z,200,940.34,53664.0,1,
1468a7e3-08cf-4b21-830a-aaa98b5943ac,OpenLibrary,2026-06-05T11:01:11Z,200,1369.5,50175.0,1,
e680a865-b062-4b76-ae92-27646c6b9df1,JSONPlaceholder,2026-06-05T11:01:12Z,200,355.73,8473.0,1,
3479910d-6a67-419f-95d5-13f4ab810ae7,SpaceX,2026-06-05T11:01:12Z,200,658.12,768.0,1,
7a7f6086-02c0-4255-ba38-c8c9a4fe21dc,CoinGecko,2026-06-05T11:01:13Z,200,860.03,34.0,1,
c475f49d-8607-4cf4-b9c2-7d24c8d941da,GitHub,2026-06-05T11:01:17Z,200,200.18,530.0,1,
7975216c-6f4c-475c-b4f4-2b18d00fbb41,StackExchange,2026-06-05T11:01:17Z,200,921.17,53664.0,1,
ae0e32e5-f7d9-4b8a-9555-26ee36984a13,OpenLibrary,2026-06-05T11:01:18Z,200,1147.06,50175.0,1,
331c9bc3-17be-4586-b4e9-06ce7095ea9d,JSONPlaceholder,2026-06-05T11:01:19Z,200,405.7,8473.0,1,
d8adbefc-17a0-46d1-8d91-72f7ab6ebba5,SpaceX,2026-06-05T11:01:19Z,200,616.1,768.0,1,
c48efbf6-df58-4c7c-9393-029d4deff019,CoinGecko,2026-06-05T11:01:20Z,200,604.15,34.0,1,
b2da3c8e-142b-42cc-94c7-f375b87431a7,GitHub,2026-06-05T11:16:17Z,200,202.32,530.0,1,
eff0d8ab-29c0-4955-bac8-f3ba3498fc7e,StackExchange,2026-06-05T11:16:17Z,200,1437.95,53664.0,1,
ff360019-c054-4978-bf01-02846f368a81,OpenLibrary,2026-06-05T11:16:19Z,200,1494.81,50176.0,1,
b7b12049-8225-4f0a-b937-42018e697b11,JSONPlaceholder,2026-06-05T11:16:20Z,200,288.09,8473.0,1,
4f359ad8-7ff9-48c1-afae-fb7959e39948,SpaceX,2026-06-05T11:16:20Z,200,832.06,768.0,1,
6cd88ad1-5898-4709-a980-553c90323b3c,CoinGecko,2026-06-05T11:16:21Z,200,677.45,34.0,1,
439e1cab-6480-490b-ba6a-c8b416e41818,GitHub,2026-06-05T11:40:12Z,200,215.44,530.0,1,
36c6a3ae-1b1f-4570-9e63-d751127c74ae,StackExchange,2026-06-05T11:40:12Z,200,1096.68,53664.0,1,
0524625d-6bbb-4a57-8fe4-1e1606052c8a,OpenLibrary,2026-06-05T11:40:13Z,200,1362.49,50175.0,1,
2c6617a2-d7ec-42ca-8311-f186ed12ce1a,JSONPlaceholder,2026-06-05T11:40:15Z,200,257.01,8473.0,1,
f3b7247b-ac42-41e1-bcfa-c2d513e55982,SpaceX,2026-06-05T11:40:15Z,200,860.98,768.0,1,
5f84ded1-e16c-4bfb-ad20-5affe7a04b0f,CoinGecko,2026-06-05T11:40:16Z,200,457.63,34.0,1,
50ac207b-0442-4810-a61b-78701a56ee1c,GitHub,2026-06-05T11:40:18Z,200,218.52,530.0,1,
8a6bcd9c-9917-4b05-8318-0d1daa3791e5,StackExchange,2026-06-05T11:40:19Z,200,935.28,53664.0,1,
a9cf67de-6e29-4877-b0a3-d6ea08143375,OpenLibrary,2026-06-05T11:40:20Z,200,1160.66,50176.0,1,
d4c31a6b-3bd0-4dba-9927-da474cdd84f7,JSONPlaceholder,2026-06-05T11:40:21Z,200,375.61,8473.0,1,
71cba25b-572c-42c4-92d0-1261a1291068,SpaceX,2026-06-05T11:40:21Z,200,1717.01,768.0,1,
12a20d0d-d34c-4e16-bf68-339d0c681035,CoinGecko,2026-06-05T11:40:23Z,200,457.22,34.0,1,
eeeefcc4-a8d3-4e4a-953d-d4937fccdec9,GitHub,2026-06-05T11:42:41Z,200,280.45,530.0,1,
d385c909-0936-4364-9648-823869b73663,StackExchange,2026-06-05T11:42:42Z,200,915.94,53664.0,1,
3b0ca9f9-07ca-408d-bc42-5911d8a45db6,OpenLibrary,2026-06-05T11:42:43Z,200,1120.82,50175.0,1,
f51c0505-d11f-4c80-80ef-2aaa4a91af6f,JSONPlaceholder,2026-06-05T11:42:44Z,200,320.47,8473.0,1,
ccf26b02-58ba-4086-a98f-1dba4ea740b4,SpaceX,2026-06-05T11:42:44Z,200,1166.46,768.0,1,
aca15c43-c6e5-4c93-bf57-2886f1532ca1,CoinGecko,2026-06-05T11:42:45Z,200,433.49,34.0,1,
ffaa41a3-e188-4fb8-a371-85426a8110e1,GitHub,2026-06-05T11:42:48Z,200,237.27,530.0,1,
217cf7d7-4a4d-44c5-906d-50085beb5906,StackExchange,2026-06-05T11:42:49Z,200,1008.42,53664.0,1,
fd4ea547-975f-4d37-97d4-b8a21e8287ed,OpenLibrary,2026-06-05T11:42:50Z,200,1202.11,50175.0,1,
ca2bf999-7780-41d6-a6be-7f8c605a1c2d,JSONPlaceholder,2026-06-05T11:42:51Z,200,411.33,8473.0,1,
ec5f5013-bef3-4bbd-a67b-f882b59eabfe,SpaceX,2026-06-05T11:42:51Z,200,686.16,768.0,1,
8478502d-38a1-4519-a61f-126299012be9,CoinGecko,2026-06-05T11:42:52Z,200,425.95,34.0,1,
14883b3f-2f28-4b85-bee5-3e977fc9c3c0,GitHub,2026-06-05T11:42:52Z,200,254.3,530.0,1,
c0554192-c5c9-40d0-ab49-8478b101fe6d,StackExchange,2026-06-05T11:42:52Z,200,858.99,53664.0,1,
592f943d-537b-4d87-ab40-1f4564f627de,OpenLibrary,2026-06-05T11:42:53Z,200,1180.84,50176.0,1,
4f1081fd-368b-4e7e-b4e5-253ee0597b1c,JSONPlaceholder,2026-06-05T11:42:54Z,200,424.53,8473.0,1,
0b0a2a5f-7912-4a91-9f72-8e0a784917ec,SpaceX,2026-06-05T11:42:55Z,200,627.01,768.0,1,
e711fc99-0d43-4c94-936a-2a8491d791ce,CoinGecko,2026-06-05T11:42:55Z,200,438.6,34.0,1,
a8f6c1ba-b278-42b2-bcab-69bdd5ff8853,GitHub,2026-06-05T11:42:59Z,200,247.92,530.0,1,
2f2c6ebb-12e9-47de-a8eb-0c99738b4d82,StackExchange,2026-06-05T11:42:59Z,200,937.42,53664.0,1,
e1002a0a-a355-40ff-a461-308a8048046c,OpenLibrary,2026-06-05T11:43:00Z,200,1866.87,50175.0,1,
d74ceebb-1b63-461f-acaa-0a7ab5383558,JSONPlaceholder,2026-06-05T11:43:02Z,200,391.03,8473.0,1,
5cf96f1d-b6f1-44ea-83c0-a0049fd4b72b,SpaceX,2026-06-05T11:43:02Z,200,760.11,768.0,1,
c40f157c-bb8a-4c9a-8964-3e4748c16d5b,CoinGecko,2026-06-05T11:43:03Z,200,444.0,34.0,1,
e27462b0-abf2-4727-b414-5cb8fc534c2a,GitHub,2026-05-06T00:00:00Z,200,156.75,1103.0,1,
092fcbf6-647e-4525-94c3-381ef99c4227,StackExchange,2026-05-06T00:00:00Z,200,300.97,3442.0,1,
5fdb070a-0e43-4311-a790-38d7bdb3b817,OpenLibrary,2026-05-06T00:00:00Z,200,561.65,7937.0,1,
4c9d88f8-59a7-4de1-8555-dd58a89f6823,JSONPlaceholder,2026-05-06T00:00:00Z,200,68.84,1989.0,1,
1a553cdf-1c07-4aef-867d-e8c1be32e008,SpaceX,2026-05-06T00:00:00Z,200,344.99,13878.0,1,
46d1c1cf-471b-4f80-bdeb-d704f22d5314,CoinGecko,2026-05-06T00:00:00Z,200,302.34,4238.0,1,
200c6726-46b2-4b3f-a385-9bcc3179176d,GitHub,2026-05-06T00:30:00Z,200,200.72,1103.0,1,
cf4cef92-8625-4af2-bc98-b70704e26da8,StackExchange,2026-05-06T00:30:00Z,200,275.21,3280.0,1,
b4c52527-ee65-43a8-b72f-0724b12d4f7f,OpenLibrary,2026-05-06T00:30:00Z,200,622.69,8292.0,1,
e1b47892-77ae-4c27-ac3a-ad32475e2a79,JSONPlaceholder,2026-05-06T00:30:00Z,200,85.78,2081.0,1,
999bcbd8-f261-4960-86de-f082ee26d42b,SpaceX,2026-05-06T00:30:00Z,200,406.93,13029.0,1,
abf1988e-560f-4065-a380-0c8acdb3a409,CoinGecko,2026-05-06T00:30:00Z,200,269.85,3939.0,1,
e85ccd0d-dd39-4f18-be75-d96bb959daa1,GitHub,2026-05-06T01:00:00Z,200,179.05,1189.0,1,
e616184f-4eec-434d-998d-6a090621d972,StackExchange,2026-05-06T01:00:00Z,200,255.74,3790.0,1,
7334460f-bcfd-4664-986c-643fa19a36b5,OpenLibrary,2026-05-06T01:00:00Z,200,713.4,8151.0,1,
341904d7-8e97-4d5d-8ef8-d10b4262201c,JSONPlaceholder,2026-05-06T01:00:00Z,200,81.69,2114.0,1,
8d3e2f41-aff1-47c7-92b7-415f5d406faf,SpaceX,2026-05-06T01:00:00Z,200,434.71,12804.0,1,
1263a5fe-9236-4a83-837b-94eab2458b60,CoinGecko,2026-05-06T01:00:00Z,200,323.65,3633.0,1,
3ce6f281-ce20-443a-a527-204db6780bdf,GitHub,2026-05-06T01:30:00Z,200,183.25,1246.0,1,
3dbe15ab-e004-4abc-87b2-ae31116436f0,StackExchange,2026-05-06T01:30:00Z,200,318.88,3837.0,1,
8283a8e6-ef5d-4e01-a932-d99bd68d330c,OpenLibrary,2026-05-06T01:30:00Z,200,634.38,7953.0,1,
3717b175-af8e-4dde-af53-2f3850f50703,JSONPlaceholder,2026-05-06T01:30:00Z,200,66.59,2171.0,1,
17dba741-dd18-49d2-a665-4ef9eb8cda4b,SpaceX,2026-05-06T01:30:00Z,200,448.83,12625.0,1,
ecb951a9-e9ee-40ac-b538-541885dcc706,CoinGecko,2026-05-06T01:30:00Z,200,253.81,3999.0,1,
4e433a4c-d5fa-415f-b090-9b31266f62c1,GitHub,2026-05-06T02:00:00Z,200,176.88,1191.0,1,
7393ce59-c586-4b78-9743-849715479311,StackExchange,2026-05-06T02:00:00Z,200,257.23,3714.0,1,
4a8ac5db-2b59-468d-8319-3c5aa4fd2a49,OpenLibrary,2026-05-06T02:00:00Z,200,520.6,9253.0,1,
bf978bbc-e67a-414f-bb3b-f974e7430550,JSONPlaceholder,2026-05-06T02:00:00Z,200,65.08,2331.0,1,
2cc3f874-46d8-4182-b7d8-75bed4bbd0a6,SpaceX,2026-05-06T02:00:00Z,200,497.47,15267.0,1,
ff88d9f9-1a72-4683-a45b-767dd66e5f8d,CoinGecko,2026-05-06T02:00:00Z,200,329.55,4082.0,1,
af764977-647e-4048-ac63-4c6a960a1d58,GitHub,2026-05-06T02:30:00Z,200,193.8,1197.0,1,
ed05e2ab-610b-4180-ad01-19d4af5ae0b0,StackExchange,2026-05-06T02:30:00Z,200,269.36,3172.0,1,
8116b638-b3ab-43ee-84ad-bd95af9c4fac,OpenLibrary,2026-05-06T02:30:00Z,200,709.34,8006.0,1,
6ad73398-00f0-44ab-bd04-de3f66c2310e,JSONPlaceholder,2026-05-06T02:30:00Z,200,68.33,2358.0,1,
7c557994-d492-4e39-abeb-dd7412d05448,SpaceX,2026-05-06T02:30:00Z,200,371.25,12975.0,1,
bc74e9d6-b497-4540-adf6-4c114eb8bd6b,CoinGecko,2026-05-06T02:30:00Z,200,270.12,4118.0,1,
320ca11d-8c43-4eb2-9074-3c81124d8899,GitHub,2026-05-06T03:00:00Z,200,191.25,1227.0,1,
5ebec7cf-e3ed-4cc2-a831-7f19420a9b2f,StackExchange,2026-05-06T03:00:00Z,200,246.82,3616.0,1,
d0e0b04f-700e-4efe-be44-7c7a46a6dbcd,OpenLibrary,2026-05-06T03:00:00Z,200,643.63,7890.0,1,
f80b2e06-a29a-4afa-856b-556373addd16,JSONPlaceholder,2026-05-06T03:00:00Z,200,66.41,2001.0,1,
e439a52f-186d-4763-9413-4db42fce50d9,SpaceX,2026-05-06T03:00:00Z,200,467.4,13343.0,1,
d1902bbc-6138-406e-aa3b-155b07829794,CoinGecko,2026-05-06T03:00:00Z,200,319.49,3792.0,1,
d2309ee2-8535-43ca-92c5-9de8f1b9cdb3,GitHub,2026-05-06T03:30:00Z,200,209.68,1283.0,1,
9abc6124-505c-4ebb-a5eb-573e1c02103b,StackExchange,2026-05-06T03:30:00Z,200,270.19,3614.0,1,
4a8f5a8f-8752-4b2f-b443-ae8d73f7d284,OpenLibrary,2026-05-06T03:30:00Z,200,727.87,9321.0,1,
64ade8aa-1089-471d-bdb8-28ec5ab22e24,JSONPlaceholder,2026-05-06T03:30:00Z,200,91.86,2247.0,1,
b93aefed-9ba5-485e-abe3-d1710d687707,SpaceX,2026-05-06T03:30:00Z,200,407.46,15340.0,1,
5dc76c21-1056-4cf9-94bf-d045bff7c8eb,CoinGecko,2026-05-06T03:30:00Z,200,365.69,3793.0,1,
7ce8506e-4452-4248-87af-fb00dce97753,GitHub,2026-05-06T04:00:00Z,200,151.29,1198.0,1,
d6e3ddf2-e095-4a1d-97e9-b789750ab518,StackExchange,2026-05-06T04:00:00Z,200,268.63,3810.0,1,
63b5b864-14dc-4b75-87c8-be26294e135d,OpenLibrary,2026-05-06T04:00:00Z,200,533.26,7793.0,1,
91bd9a3b-71a3-4c5d-b18d-da1fe44981e7,JSONPlaceholder,2026-05-06T04:00:00Z,200,77.79,2358.0,1,
9f5dd6ec-c1a5-41fc-9f29-8d1d016deafe,SpaceX,2026-05-06T04:00:00Z,200,483.31,13850.0,1,
5993569e-0d0b-4969-a211-042a19206f06,CoinGecko,2026-05-06T04:00:00Z,200,369.82,3687.0,1,
f4e69592-1a52-44e7-b579-c0633723de45,GitHub,2026-05-06T04:30:00Z,200,159.31,1144.0,1,
940ce255-9e45-4c7d-8cc0-18e5f7769b06,StackExchange,2026-05-06T04:30:00Z,200,240.77,3788.0,1,
662fb504-ba38-4052-9986-025dece630fb,OpenLibrary,2026-05-06T04:30:00Z,200,504.86,7806.0,1,
854f4909-0c3e-4515-834b-2b5bfb80c4e7,JSONPlaceholder,2026-05-06T04:30:00Z,200,91.11,2360.0,1,
e18c57ca-ba41-4d6c-800a-53bc65940fe4,SpaceX,2026-05-06T04:30:00Z,200,358.75,15397.0,1,
dd444397-d66d-4540-909f-8f13a24e526f,CoinGecko,2026-05-06T04:30:00Z,200,304.3,4268.0,1,
70921344-ade9-46ff-82d1-0e3b8c1a549d,GitHub,2026-05-06T05:00:00Z,200,153.58,1256.0,1,
25377700-9d14-4405-8394-c8a228390d37,StackExchange,2026-05-06T05:00:00Z,200,240.57,3481.0,1,
0abfc5e2-141e-4d97-8e90-f834cfa1d896,OpenLibrary,2026-05-06T05:00:00Z,200,659.44,7692.0,1,
103e5782-0eec-40e5-9d85-6f8af6ca9658,JSONPlaceholder,2026-05-06T05:00:00Z,200,83.2,2107.0,1,
924ebb4e-663e-4c28-a37c-e45b3e0cb298,SpaceX,2026-05-06T05:00:00Z,200,465.57,12819.0,1,
2523f043-632f-4b9a-ada6-454ceb257408,CoinGecko,2026-05-06T05:00:00Z,200,357.65,4265.0,1,
303e17d6-7a98-460e-b60b-7779c940e8a2,GitHub,2026-05-06T05:30:00Z,200,202.51,1264.0,1,
02ded441-1bad-4416-9b6b-67fc95d47a73,StackExchange,2026-05-06T05:30:00Z,200,283.15,3548.0,1,
ac22a15c-f9bd-4a46-a0e8-845ea78fb3e5,OpenLibrary,2026-05-06T05:30:00Z,200,639.18,8487.0,1,
f0f79661-4bde-4d11-a43f-3f98f9b3fd98,JSONPlaceholder,2026-05-06T05:30:00Z,200,93.12,2036.0,1,
764fe6db-92dc-4c8e-877b-8dc43ea9e0ce,SpaceX,2026-05-06T05:30:00Z,200,470.86,14382.0,1,
d353003f-6e2a-445e-8463-06a9e8e60f31,CoinGecko,2026-05-06T05:30:00Z,200,284.25,4070.0,1,
1fe57993-21f0-467a-b9e4-7cf7c93f871e,GitHub,2026-05-06T06:00:00Z,200,160.91,1158.0,1,
2d2bf79b-ffad-45be-b3b8-e77a26b11b23,StackExchange,2026-05-06T06:00:00Z,200,268.34,3514.0,1,
63eeb0ea-9c49-4fa4-8b28-820d1b24cb5e,OpenLibrary,2026-05-06T06:00:00Z,200,527.95,7712.0,1,
08df5310-8454-45c0-9be3-74581b28d947,JSONPlaceholder,2026-05-06T06:00:00Z,200,69.08,2100.0,1,
608e31d3-5fe6-4b52-afd8-ea8c0149bb8c,SpaceX,2026-05-06T06:00:00Z,200,405.75,13606.0,1,
4d4c4f2f-a589-4c6e-ad56-00a912993da4,CoinGecko,2026-05-06T06:00:00Z,200,322.45,3982.0,1,
052e70fa-27c5-49df-bd75-f412e914bd40,GitHub,2026-05-06T06:30:00Z,200,175.75,1117.0,1,
d9d1805a-ca03-46a4-8040-5e617503a015,StackExchange,2026-05-06T06:30:00Z,200,280.72,3342.0,1,
f0843a33-6d18-4216-980e-f1e3e43056d5,OpenLibrary,2026-05-06T06:30:00Z,200,527.35,8717.0,1,
ea08cf1b-b636-4ab5-a19f-f24a2cd8f74c,JSONPlaceholder,2026-05-06T06:30:00Z,200,74.32,2396.0,1,
70d5c866-502e-4516-8ab1-e28df08571ed,SpaceX,2026-05-06T06:30:00Z,200,446.04,12969.0,1,
e10bc400-5908-49e4-8777-4e0c642a2d7b,CoinGecko,2026-05-06T06:30:00Z,200,314.26,3904.0,1,
69296688-4c3c-4f4b-b7a6-30433e46f6fd,GitHub,2026-05-06T07:00:00Z,200,170.41,1314.0,1,
dd7f57b7-ab15-4cbf-b49d-1c710fe542af,StackExchange,2026-05-06T07:00:00Z,200,285.2,3651.0,1,
98a6eb38-58d1-4fbd-9fa7-ae7e65267828,OpenLibrary,2026-05-06T07:00:00Z,200,662.6,8184.0,1,
540c699b-5407-4c00-a7dc-92073bb9b514,JSONPlaceholder,2026-05-06T07:00:00Z,200,92.73,2262.0,1,
c33e0735-9576-40ea-a204-1fac29a31826,SpaceX,2026-05-06T07:00:00Z,200,389.33,13325.0,1,
80d9304d-2ac0-4e1c-afaa-67f5620ecb91,CoinGecko,2026-05-06T07:00:00Z,200,275.76,3645.0,1,
8cc6c800-6eca-4caa-9fed-bec1fb2f60ec,GitHub,2026-05-06T07:30:00Z,200,164.68,1131.0,1,
7ffa0072-7f58-45c6-b90c-13836bea49f5,StackExchange,2026-05-06T07:30:00Z,200,265.33,3607.0,1,
44a76a2e-1ad0-4d08-895a-8ef62423dbf5,OpenLibrary,2026-05-06T07:30:00Z,200,716.85,8999.0,1,
efd35a5e-3f9f-45c4-86f2-5c9e211ab67a,JSONPlaceholder,2026-05-06T07:30:00Z,200,66.61,2167.0,1,
c7c9b7dd-d4ce-4d77-9b24-b50a4c9b3dc8,SpaceX,2026-05-06T07:30:00Z,200,353.69,13916.0,1,
474c5c8d-b4bb-42ff-96f9-922b807ef497,CoinGecko,2026-05-06T07:30:00Z,200,366.08,3993.0,1,
2951b90f-c916-4c6a-957d-39b160ea37c4,GitHub,2026-05-06T08:00:00Z,200,198.72,1295.0,1,
eaee689a-d4ff-4b33-b072-c744c59a87b8,StackExchange,2026-05-06T08:00:00Z,200,316.03,3412.0,1,
03ea9077-c00a-41ae-a665-9a86ff53cfa2,OpenLibrary,2026-05-06T08:00:00Z,200,1164.84,7794.0,1,
ca6a89ab-9071-449b-bae4-c215cb40b48d,JSONPlaceholder,2026-05-06T08:00:00Z,200,89.5,1987.0,1,
cbecd735-ec5b-4bd8-8db6-4ca2e9ce2285,SpaceX,2026-05-06T08:00:00Z,200,382.48,13383.0,1,
5ecdaef0-b7f8-45c9-8b61-287438e31ae3,CoinGecko,2026-05-06T08:00:00Z,200,294.68,4216.0,1,
75423b51-7812-4e43-8237-a4e90d73201f,GitHub,2026-05-06T08:30:00Z,200,150.52,1145.0,1,
017b1490-f537-4cd8-ba18-2f5e475f542d,StackExchange,2026-05-06T08:30:00Z,200,288.02,3828.0,1,
8493fdaf-a863-4b35-94f3-128f67755722,OpenLibrary,2026-05-06T08:30:00Z,200,1205.61,8633.0,1,
f9c2304c-b977-4167-8810-d33159b18da8,JSONPlaceholder,2026-05-06T08:30:00Z,200,83.18,2263.0,1,
a4613a28-6a5d-4ed8-ba11-328c4f2b056a,SpaceX,2026-05-06T08:30:00Z,200,460.58,14686.0,1,
1bd3a21a-7585-48fe-8e8f-9a8dacfc9004,CoinGecko,2026-05-06T08:30:00Z,200,256.54,3929.0,1,
367e8181-836a-4eb8-808e-9e37b251163a,GitHub,2026-05-06T09:00:00Z,200,177.48,1265.0,1,
9c95cea2-7c13-436d-905a-dcc0a472061c,StackExchange,2026-05-06T09:00:00Z,200,290.33,3801.0,1,
cc937744-b657-4d83-8f60-1e015483d8b3,OpenLibrary,2026-05-06T09:00:00Z,200,1213.31,8324.0,1,
2cabd29f-18d9-4d8f-9df3-d19b7da41715,JSONPlaceholder,2026-05-06T09:00:00Z,200,67.56,2285.0,1,
1cb0583e-8c64-42e6-8d44-35a750c81d9a,SpaceX,2026-05-06T09:00:00Z,500,,,0,Internal Server Error: 500
2f0e4b50-774f-46ff-ae80-309f1b55b7e3,CoinGecko,2026-05-06T09:00:00Z,200,257.75,3878.0,1,
9e6e8339-dcfc-49bd-8770-ded458a1fe7c,GitHub,2026-05-06T09:30:00Z,200,172.45,1274.0,1,
d16ede04-a6dc-4adc-bb07-e758d8f52257,StackExchange,2026-05-06T09:30:00Z,200,274.41,3552.0,1,
5ca876bd-00b5-4959-908f-363cade22046,OpenLibrary,2026-05-06T09:30:00Z,200,1315.94,9097.0,1,
ded38fb3-c8a0-4b31-9f58-c3a9f9b91b55,JSONPlaceholder,2026-05-06T09:30:00Z,200,84.96,2348.0,1,
84efe36b-6eab-42b1-a287-1f093f19fece,SpaceX,2026-05-06T09:30:00Z,200,414.37,13242.0,1,
7f2df55a-eab0-4148-a252-cdc7ae23a767,CoinGecko,2026-05-06T09:30:00Z,200,297.88,3859.0,1,
d8047249-89a3-45de-a468-fdeee571ee39,GitHub,2026-05-06T10:00:00Z,200,185.49,1215.0,1,
38da6dc3-3e2d-4f4d-99ee-f4486384ba72,StackExchange,2026-05-06T10:00:00Z,200,278.32,3528.0,1,
6c0b8e48-1ae1-4005-ae01-a95bf086a0bb,OpenLibrary,2026-05-06T10:00:00Z,200,1358.67,9304.0,1,
25414af4-a5d3-483c-b8ef-4a47d18b39f0,JSONPlaceholder,2026-05-06T10:00:00Z,200,70.26,2168.0,1,
82ebb3c9-d67f-43c9-9246-783555fbfb50,SpaceX,2026-05-06T10:00:00Z,200,391.09,15261.0,1,
27e5380e-855f-4860-9ffe-51c3d8cf7fb4,CoinGecko,2026-05-06T10:00:00Z,200,325.53,3900.0,1,
44859c7c-3a61-4c41-a8dc-f66f6e4e0f61,GitHub,2026-05-06T10:30:00Z,200,178.71,1193.0,1,
3cac9b5d-b786-4490-aa3d-6382c21767d8,StackExchange,2026-05-06T10:30:00Z,200,281.02,3287.0,1,
f14dc849-41b4-4129-a428-bf02c0109e27,OpenLibrary,2026-05-06T10:30:00Z,200,1406.64,8881.0,1,
f475cdb5-3357-47b2-8c57-7a9668e8b669,JSONPlaceholder,2026-05-06T10:30:00Z,200,84.17,2382.0,1,
98cbafae-d351-4944-b17a-d817d41ae1ff,SpaceX,2026-05-06T10:30:00Z,200,389.46,14988.0,1,
ec5726c1-c3a5-44f3-9523-6df297cd780b,CoinGecko,2026-05-06T10:30:00Z,200,274.59,3682.0,1,
673a5d0f-ef0a-4b9d-b8d1-78f076150a2c,GitHub,2026-05-06T11:00:00Z,200,160.81,1147.0,1,
1e12118c-e6b1-40d5-bb5e-29497c65b69d,StackExchange,2026-05-06T11:00:00Z,200,267.38,3784.0,1,
19efdc72-1630-48ee-aa61-5279be367866,OpenLibrary,2026-05-06T11:00:00Z,200,566.32,9008.0,1,
4fd4bcfd-50bc-4542-838a-6e4b00cd6efe,JSONPlaceholder,2026-05-06T11:00:00Z,200,82.55,2020.0,1,
b237ff6b-57a4-498f-b48e-33c1d8416aca,SpaceX,2026-05-06T11:00:00Z,200,443.05,14349.0,1,
2cc9ab27-b2f2-4711-994a-2a3f2e3ed267,CoinGecko,2026-05-06T11:00:00Z,200,265.01,3603.0,1,
1b1f468b-ded4-408d-a472-b6a05061d4e9,GitHub,2026-05-06T11:30:00Z,200,209.96,1259.0,1,
7d54b226-2922-4a96-8aa7-91e379374b3c,StackExchange,2026-05-06T11:30:00Z,200,293.87,3482.0,1,
1b62a244-ad9c-4123-9c10-4809cae5c663,OpenLibrary,2026-05-06T11:30:00Z,200,537.63,8812.0,1,
1eb08e11-2e82-4bec-b40d-d127b4bcc229,JSONPlaceholder,2026-05-06T11:30:00Z,200,78.09,2025.0,1,
0df8abcd-2559-4861-b14a-0090142d2e6d,SpaceX,2026-05-06T11:30:00Z,200,446.57,14867.0,1,
d4b051e1-e2b8-43f4-a89c-9299dc9f71c0,CoinGecko,2026-05-06T11:30:00Z,200,286.44,3751.0,1,
018509b0-17c9-4c39-aeb1-f75cd1aa67a9,GitHub,2026-05-06T12:00:00Z,200,192.0,1308.0,1,
f5cd4a08-9d52-4e17-851d-6910bb04c8ab,StackExchange,2026-05-06T12:00:00Z,200,306.7,3780.0,1,
c1774aac-faa4-4242-a93a-53b3bb3de2fe,OpenLibrary,2026-05-06T12:00:00Z,200,543.06,8602.0,1,
cd5f4fd4-5ee7-4c4e-9d87-eb970671e962,JSONPlaceholder,2026-05-06T12:00:00Z,200,88.62,2142.0,1,
